Address,Point,Name,Value,Time
37,0,CT Drain,25423.0,2019-07-29 17:25:30
37,1,CT Drain Ave Rate,0.102,2019-07-29 17:25:30
37,2,CT Drain Instantaneous,0.041,2019-07-29 17:25:30
37,3,CT Drain Min,0.041,2019-07-29 17:25:30
37,4,CT Drain Max,0.041,2019-07-29 17:25:30
37,5,CT4 Makeup,1546.0,2019-07-29 17:25:30
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 17:25:30
37,10,CT5 Makeup,999878.0,2019-07-29 17:25:30
37,11,CT5 Makeup Ave Rate,0.407,2019-07-29 17:25:30
37,12,CT5 Makeup Instantaneous,0.413,2019-07-29 17:25:30
37,13,CT5 Makeup Min,0.138,2019-07-29 17:25:30
37,14,CT5 Makeup Max,0.413,2019-07-29 17:25:30
37,2,CT Drain Instantaneous,0.040999999999999995,2019-07-29 17:25:30
37,3,CT Drain Min,0.040999999999999995,2019-07-29 17:25:30
37,4,CT Drain Max,0.040999999999999995,2019-07-29 17:25:30
37,11,CT5 Makeup Ave Rate,0.40700000000000003,2019-07-29 17:25:30
37,15,CT Makeup From B50,14398.0,2019-07-29 17:25:30
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 17:25:30
37,40,Output 01,0.0,2019-07-29 17:25:30
37,41,Output 02,0.0,2019-07-29 17:25:30
37,0,CT Drain,25423.0,2019-07-29 17:32:30
37,1,CT Drain Ave Rate,0.0,2019-07-29 17:32:30
37,5,CT4 Makeup,1546.0,2019-07-29 17:32:30
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 17:32:30
37,10,CT5 Makeup,999881.0,2019-07-29 17:32:30
37,11,CT5 Makeup Ave Rate,0.429,2019-07-29 17:32:30
37,12,CT5 Makeup Instantaneous,0.409,2019-07-29 17:32:30
37,13,CT5 Makeup Min,0.409,2019-07-29 17:32:30
37,14,CT5 Makeup Max,0.41,2019-07-29 17:32:30
37,15,CT Makeup From B50,14398.0,2019-07-29 17:32:30
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 17:32:30
37,40,Output 01,0.0,2019-07-29 17:32:30
37,41,Output 02,0.0,2019-07-29 17:32:30
37,0,CT Drain,25423.0,2019-07-29 17:36:51
37,1,CT Drain Ave Rate,0.0,2019-07-29 17:36:51
37,5,CT4 Makeup,1546.0,2019-07-29 17:36:51
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 17:36:51
37,10,CT5 Makeup,999883.0,2019-07-29 17:36:51
37,11,CT5 Makeup Ave Rate,0.46,2019-07-29 17:36:51
37,12,CT5 Makeup Instantaneous,0.412,2019-07-29 17:36:51
37,13,CT5 Makeup Min,0.41,2019-07-29 17:36:51
37,14,CT5 Makeup Max,0.412,2019-07-29 17:36:51
37,12,CT5 Makeup Instantaneous,0.41200000000000003,2019-07-29 17:36:51
37,14,CT5 Makeup Max,0.41200000000000003,2019-07-29 17:36:51
37,15,CT Makeup From B50,14398.0,2019-07-29 17:36:51
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 17:36:51
37,40,Output 01,0.0,2019-07-29 17:36:51
37,41,Output 02,0.0,2019-07-29 17:36:51
37,0,CT Drain,25423.0,2019-07-29 17:42:11
37,1,CT Drain Ave Rate,0.0,2019-07-29 17:42:11
37,5,CT4 Makeup,1546.0,2019-07-29 17:42:11
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 17:42:11
37,10,CT5 Makeup,999885.0,2019-07-29 17:42:11
37,11,CT5 Makeup Ave Rate,0.375,2019-07-29 17:42:11
37,12,CT5 Makeup Instantaneous,0.418,2019-07-29 17:42:11
37,13,CT5 Makeup Min,0.41600000000000004,2019-07-29 17:42:11
37,14,CT5 Makeup Max,0.418,2019-07-29 17:42:11
37,13,CT5 Makeup Min,0.416,2019-07-29 17:42:11
37,15,CT Makeup From B50,14398.0,2019-07-29 17:42:11
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 17:42:11
37,40,Output 01,0.0,2019-07-29 17:42:11
37,41,Output 02,0.0,2019-07-29 17:42:11
37,0,CT Drain,25423.0,2019-07-29 17:45:13
37,1,CT Drain Ave Rate,0.0,2019-07-29 17:45:13
37,5,CT4 Makeup,1546.0,2019-07-29 17:45:13
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 17:45:13
37,10,CT5 Makeup,999887.0,2019-07-29 17:45:13
37,11,CT5 Makeup Ave Rate,0.659,2019-07-29 17:45:13
37,12,CT5 Makeup Instantaneous,0.418,2019-07-29 17:45:13
37,13,CT5 Makeup Min,0.417,2019-07-29 17:45:13
37,14,CT5 Makeup Max,0.418,2019-07-29 17:45:13
37,13,CT5 Makeup Min,0.41700000000000004,2019-07-29 17:45:13
37,15,CT Makeup From B50,14398.0,2019-07-29 17:45:13
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 17:45:13
37,40,Output 01,0.0,2019-07-29 17:45:13
37,41,Output 02,0.0,2019-07-29 17:45:13
37,0,CT Drain,25424.0,2019-07-29 17:51:40
37,1,CT Drain Ave Rate,0.155,2019-07-29 17:51:40
37,2,CT Drain Instantaneous,0.035,2019-07-29 17:51:40
37,3,CT Drain Min,0.035,2019-07-29 17:51:40
37,4,CT Drain Max,0.035,2019-07-29 17:51:40
37,5,CT4 Makeup,1546.0,2019-07-29 17:51:40
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 17:51:40
37,10,CT5 Makeup,999889.0,2019-07-29 17:51:40
37,11,CT5 Makeup Ave Rate,0.31,2019-07-29 17:51:40
37,12,CT5 Makeup Instantaneous,0.413,2019-07-29 17:51:40
37,13,CT5 Makeup Min,0.413,2019-07-29 17:51:40
37,14,CT5 Makeup Max,0.41700000000000004,2019-07-29 17:51:40
37,14,CT5 Makeup Max,0.417,2019-07-29 17:51:40
37,15,CT Makeup From B50,14398.0,2019-07-29 17:51:40
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 17:51:40
37,40,Output 01,0.0,2019-07-29 17:51:40
37,41,Output 02,0.0,2019-07-29 17:51:40
37,0,CT Drain,25424.0,2019-07-29 17:55:18
37,1,CT Drain Ave Rate,0.0,2019-07-29 17:55:18
37,5,CT4 Makeup,1546.0,2019-07-29 17:55:18
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 17:55:18
37,10,CT5 Makeup,999891.0,2019-07-29 17:55:18
37,11,CT5 Makeup Ave Rate,0.55,2019-07-29 17:55:18
37,12,CT5 Makeup Instantaneous,0.416,2019-07-29 17:55:18
37,13,CT5 Makeup Min,0.415,2019-07-29 17:55:18
37,14,CT5 Makeup Max,0.416,2019-07-29 17:55:18
37,12,CT5 Makeup Instantaneous,0.41600000000000004,2019-07-29 17:55:18
37,14,CT5 Makeup Max,0.41600000000000004,2019-07-29 17:55:18
37,15,CT Makeup From B50,14398.0,2019-07-29 17:55:18
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 17:55:18
37,40,Output 01,0.0,2019-07-29 17:55:18
37,41,Output 02,0.0,2019-07-29 17:55:18
37,0,CT Drain,25424.0,2019-07-29 18:05:50
37,5,CT4 Makeup,1546.0,2019-07-29 18:05:50
37,10,CT5 Makeup,999895.0,2019-07-29 18:05:50
37,12,CT5 Makeup Instantaneous,0.416,2019-07-29 18:05:50
37,13,CT5 Makeup Min,0.414,2019-07-29 18:05:50
37,14,CT5 Makeup Max,0.416,2019-07-29 18:05:50
37,12,CT5 Makeup Instantaneous,0.41600000000000004,2019-07-29 18:05:50
37,14,CT5 Makeup Max,0.41600000000000004,2019-07-29 18:05:50
37,15,CT Makeup From B50,14398.0,2019-07-29 18:05:50
37,40,Output 01,0.0,2019-07-29 18:05:50
37,41,Output 02,0.0,2019-07-29 18:05:50
37,0,CT Drain,25424.0,2019-07-29 18:10:32
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:10:32
37,5,CT4 Makeup,1546.0,2019-07-29 18:10:32
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:10:32
37,10,CT5 Makeup,999897.0,2019-07-29 18:10:32
37,11,CT5 Makeup Ave Rate,0.426,2019-07-29 18:10:32
37,12,CT5 Makeup Instantaneous,0.418,2019-07-29 18:10:32
37,13,CT5 Makeup Min,0.418,2019-07-29 18:10:32
37,14,CT5 Makeup Max,0.418,2019-07-29 18:10:32
37,15,CT Makeup From B50,14398.0,2019-07-29 18:10:32
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:10:32
37,40,Output 01,0.0,2019-07-29 18:10:32
37,41,Output 02,0.0,2019-07-29 18:10:32
37,0,CT Drain,25424.0,2019-07-29 18:15:29
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:15:29
37,5,CT4 Makeup,1546.0,2019-07-29 18:15:29
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:15:29
37,10,CT5 Makeup,999899.0,2019-07-29 18:15:29
37,11,CT5 Makeup Ave Rate,0.404,2019-07-29 18:15:29
37,12,CT5 Makeup Instantaneous,0.418,2019-07-29 18:15:29
37,13,CT5 Makeup Min,0.418,2019-07-29 18:15:29
37,14,CT5 Makeup Max,0.418,2019-07-29 18:15:29
37,11,CT5 Makeup Ave Rate,0.40399999999999997,2019-07-29 18:15:29
37,15,CT Makeup From B50,14398.0,2019-07-29 18:15:29
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:15:29
37,40,Output 01,0.0,2019-07-29 18:15:29
37,41,Output 02,0.0,2019-07-29 18:15:29
37,0,CT Drain,25424.0,2019-07-29 18:26:50
37,5,CT4 Makeup,1546.0,2019-07-29 18:26:50
37,10,CT5 Makeup,999904.0,2019-07-29 18:26:50
37,12,CT5 Makeup Instantaneous,0.41,2019-07-29 18:26:50
37,13,CT5 Makeup Min,0.409,2019-07-29 18:26:50
37,14,CT5 Makeup Max,0.411,2019-07-29 18:26:50
37,14,CT5 Makeup Max,0.41100000000000003,2019-07-29 18:26:50
37,15,CT Makeup From B50,14398.0,2019-07-29 18:26:50
37,40,Output 01,0.0,2019-07-29 18:26:50
37,41,Output 02,0.0,2019-07-29 18:26:50
37,0,CT Drain,25424.0,2019-07-29 18:30:10
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:30:10
37,5,CT4 Makeup,1546.0,2019-07-29 18:30:10
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:30:10
37,10,CT5 Makeup,999905.0,2019-07-29 18:30:10
37,11,CT5 Makeup Ave Rate,0.3,2019-07-29 18:30:10
37,12,CT5 Makeup Instantaneous,0.41700000000000004,2019-07-29 18:30:10
37,13,CT5 Makeup Min,0.41700000000000004,2019-07-29 18:30:10
37,14,CT5 Makeup Max,0.41700000000000004,2019-07-29 18:30:10
37,12,CT5 Makeup Instantaneous,0.417,2019-07-29 18:30:10
37,13,CT5 Makeup Min,0.417,2019-07-29 18:30:10
37,14,CT5 Makeup Max,0.417,2019-07-29 18:30:10
37,15,CT Makeup From B50,14398.0,2019-07-29 18:30:10
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:30:10
37,40,Output 01,0.0,2019-07-29 18:30:10
37,41,Output 02,0.0,2019-07-29 18:30:10
37,0,CT Drain,25424.0,2019-07-29 18:35:29
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:35:29
37,5,CT4 Makeup,1546.0,2019-07-29 18:35:29
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:35:29
37,10,CT5 Makeup,999907.0,2019-07-29 18:35:29
37,11,CT5 Makeup Ave Rate,0.376,2019-07-29 18:35:29
37,12,CT5 Makeup Instantaneous,0.411,2019-07-29 18:35:29
37,13,CT5 Makeup Min,0.411,2019-07-29 18:35:29
37,14,CT5 Makeup Max,0.417,2019-07-29 18:35:29
37,12,CT5 Makeup Instantaneous,0.41100000000000003,2019-07-29 18:35:29
37,13,CT5 Makeup Min,0.41100000000000003,2019-07-29 18:35:29
37,14,CT5 Makeup Max,0.41700000000000004,2019-07-29 18:35:29
37,15,CT Makeup From B50,14398.0,2019-07-29 18:35:29
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:35:29
37,40,Output 01,0.0,2019-07-29 18:35:29
37,41,Output 02,0.0,2019-07-29 18:35:29
37,0,CT Drain,25424.0,2019-07-29 18:40:30
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:40:30
37,5,CT4 Makeup,1546.0,2019-07-29 18:40:30
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:40:30
37,10,CT5 Makeup,999909.0,2019-07-29 18:40:30
37,11,CT5 Makeup Ave Rate,0.39899999999999997,2019-07-29 18:40:30
37,12,CT5 Makeup Instantaneous,0.405,2019-07-29 18:40:30
37,13,CT5 Makeup Min,0.405,2019-07-29 18:40:30
37,14,CT5 Makeup Max,0.41,2019-07-29 18:40:30
37,11,CT5 Makeup Ave Rate,0.399,2019-07-29 18:40:30
37,15,CT Makeup From B50,14398.0,2019-07-29 18:40:30
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:40:30
37,40,Output 01,0.0,2019-07-29 18:40:30
37,41,Output 02,0.0,2019-07-29 18:40:30
37,0,CT Drain,25424.0,2019-07-29 18:47:41
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:47:41
37,5,CT4 Makeup,1546.0,2019-07-29 18:47:41
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:47:41
37,10,CT5 Makeup,999912.0,2019-07-29 18:47:41
37,11,CT5 Makeup Ave Rate,0.418,2019-07-29 18:47:41
37,12,CT5 Makeup Instantaneous,0.402,2019-07-29 18:47:41
37,13,CT5 Makeup Min,0.4,2019-07-29 18:47:41
37,14,CT5 Makeup Max,0.405,2019-07-29 18:47:41
37,15,CT Makeup From B50,14398.0,2019-07-29 18:47:41
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:47:41
37,40,Output 01,0.0,2019-07-29 18:47:41
37,41,Output 02,0.0,2019-07-29 18:47:41
37,0,CT Drain,25424.0,2019-07-29 18:50:42
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:50:42
37,5,CT4 Makeup,1546.0,2019-07-29 18:50:42
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:50:42
37,10,CT5 Makeup,999914.0,2019-07-29 18:50:42
37,11,CT5 Makeup Ave Rate,0.6629999999999999,2019-07-29 18:50:42
37,12,CT5 Makeup Instantaneous,0.40399999999999997,2019-07-29 18:50:42
37,13,CT5 Makeup Min,0.40399999999999997,2019-07-29 18:50:42
37,14,CT5 Makeup Max,0.40399999999999997,2019-07-29 18:50:42
37,12,CT5 Makeup Instantaneous,0.404,2019-07-29 18:50:42
37,13,CT5 Makeup Min,0.404,2019-07-29 18:50:42
37,14,CT5 Makeup Max,0.404,2019-07-29 18:50:42
37,15,CT Makeup From B50,14398.0,2019-07-29 18:50:42
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:50:42
37,40,Output 01,0.0,2019-07-29 18:50:42
37,41,Output 02,0.0,2019-07-29 18:50:42
37,0,CT Drain,25424.0,2019-07-29 18:55:40
37,1,CT Drain Ave Rate,0.0,2019-07-29 18:55:40
37,5,CT4 Makeup,1546.0,2019-07-29 18:55:40
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 18:55:40
37,10,CT5 Makeup,999916.0,2019-07-29 18:55:40
37,11,CT5 Makeup Ave Rate,0.403,2019-07-29 18:55:40
37,12,CT5 Makeup Instantaneous,0.412,2019-07-29 18:55:40
37,13,CT5 Makeup Min,0.404,2019-07-29 18:55:40
37,14,CT5 Makeup Max,0.412,2019-07-29 18:55:40
37,11,CT5 Makeup Ave Rate,0.40299999999999997,2019-07-29 18:55:40
37,12,CT5 Makeup Instantaneous,0.41200000000000003,2019-07-29 18:55:40
37,13,CT5 Makeup Min,0.40399999999999997,2019-07-29 18:55:40
37,14,CT5 Makeup Max,0.41200000000000003,2019-07-29 18:55:40
37,15,CT Makeup From B50,14398.0,2019-07-29 18:55:40
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 18:55:40
37,40,Output 01,0.0,2019-07-29 18:55:40
37,41,Output 02,0.0,2019-07-29 18:55:40
37,0,CT Drain,25425.0,2019-07-29 19:07:00
37,1,CT Drain Ave Rate,0.08800000000000001,2019-07-29 19:07:00
37,2,CT Drain Instantaneous,0.025,2019-07-29 19:07:00
37,3,CT Drain Min,0.025,2019-07-29 19:07:00
37,4,CT Drain Max,0.025,2019-07-29 19:07:00
37,5,CT4 Makeup,1546.0,2019-07-29 19:07:00
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 19:07:00
37,10,CT5 Makeup,999920.0,2019-07-29 19:07:00
37,11,CT5 Makeup Ave Rate,0.353,2019-07-29 19:07:00
37,12,CT5 Makeup Instantaneous,0.41,2019-07-29 19:07:00
37,13,CT5 Makeup Min,0.41,2019-07-29 19:07:00
37,14,CT5 Makeup Max,0.413,2019-07-29 19:07:00
37,15,CT Makeup From B50,14398.0,2019-07-29 19:07:00
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 19:07:00
37,40,Output 01,0.0,2019-07-29 19:07:00
37,41,Output 02,0.0,2019-07-29 19:07:00
37,0,CT Drain,25425.0,2019-07-29 19:10:51
37,1,CT Drain Ave Rate,0.0,2019-07-29 19:10:51
37,5,CT4 Makeup,1546.0,2019-07-29 19:10:51
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 19:10:51
37,10,CT5 Makeup,999922.0,2019-07-29 19:10:51
37,11,CT5 Makeup Ave Rate,0.519,2019-07-29 19:10:51
37,12,CT5 Makeup Instantaneous,0.409,2019-07-29 19:10:51
37,13,CT5 Makeup Min,0.409,2019-07-29 19:10:51
37,14,CT5 Makeup Max,0.409,2019-07-29 19:10:51
37,15,CT Makeup From B50,14398.0,2019-07-29 19:10:51
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 19:10:51
37,40,Output 01,0.0,2019-07-29 19:10:51
37,41,Output 02,0.0,2019-07-29 19:10:51
37,0,CT Drain,25425.0,2019-07-29 19:23:40
37,1,CT Drain Ave Rate,0.0,2019-07-29 19:23:40
37,5,CT4 Makeup,1546.0,2019-07-29 19:23:40
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 19:23:40
37,10,CT5 Makeup,999927.0,2019-07-29 19:23:40
37,11,CT5 Makeup Ave Rate,0.39,2019-07-29 19:23:40
37,12,CT5 Makeup Instantaneous,0.413,2019-07-29 19:23:40
37,13,CT5 Makeup Min,0.408,2019-07-29 19:23:40
37,14,CT5 Makeup Max,0.413,2019-07-29 19:23:40
37,15,CT Makeup From B50,14398.0,2019-07-29 19:23:40
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 19:23:40
37,40,Output 01,0.0,2019-07-29 19:23:40
37,41,Output 02,0.0,2019-07-29 19:23:40
37,0,CT Drain,25425.0,2019-07-29 19:25:31
37,1,CT Drain Ave Rate,0.0,2019-07-29 19:25:31
37,5,CT4 Makeup,1546.0,2019-07-29 19:25:31
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 19:25:31
37,10,CT5 Makeup,999928.0,2019-07-29 19:25:31
37,11,CT5 Makeup Ave Rate,0.541,2019-07-29 19:25:31
37,12,CT5 Makeup Instantaneous,0.415,2019-07-29 19:25:31
37,13,CT5 Makeup Min,0.415,2019-07-29 19:25:31
37,14,CT5 Makeup Max,0.415,2019-07-29 19:25:31
37,15,CT Makeup From B50,14398.0,2019-07-29 19:25:31
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 19:25:31
37,40,Output 01,0.0,2019-07-29 19:25:31
37,41,Output 02,0.0,2019-07-29 19:25:31
37,0,CT Drain,25425.0,2019-07-29 19:32:45
37,1,CT Drain Ave Rate,0.0,2019-07-29 19:32:45
37,5,CT4 Makeup,1546.0,2019-07-29 19:32:45
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 19:32:45
37,10,CT5 Makeup,999931.0,2019-07-29 19:32:45
37,11,CT5 Makeup Ave Rate,0.415,2019-07-29 19:32:45
37,12,CT5 Makeup Instantaneous,0.413,2019-07-29 19:32:45
37,13,CT5 Makeup Min,0.413,2019-07-29 19:32:45
37,14,CT5 Makeup Max,0.419,2019-07-29 19:32:45
37,15,CT Makeup From B50,14398.0,2019-07-29 19:32:45
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 19:32:45
37,40,Output 01,0.0,2019-07-29 19:32:45
37,41,Output 02,0.0,2019-07-29 19:32:45
37,0,CT Drain,25425.0,2019-07-29 19:39:40
37,1,CT Drain Ave Rate,0.0,2019-07-29 19:39:40
37,5,CT4 Makeup,1546.0,2019-07-29 19:39:40
37,6,CT4 Makeup Ave Rate,0.0,2019-07-29 19:39:40
37,10,CT5 Makeup,999934.0,2019-07-29 19:39:40
37,11,CT5 Makeup Ave Rate,0.434,2019-07-29 19:39:40
37,12,CT5 Makeup Instantaneous,0.416,2019-07-29 19:39:40
37,13,CT5 Makeup Min,0.414,2019-07-29 19:39:40
37,14,CT5 Makeup Max,0.416,2019-07-29 19:39:40
37,12,CT5 Makeup Instantaneous,0.41600000000000004,2019-07-29 19:39:40
37,14,CT5 Makeup Max,0.41600000000000004,2019-07-29 19:39:40
37,15,CT Makeup From B50,14398.0,2019-07-29 19:39:40
37,16,CT Makeup From B50 Ave Rate,0.0,2019-07-29 19:39:40
37,40,Output 01,0.0,2019-07-29 19:39:40
37,41,Output 02,0.0,2019-07-29 19:39:40
37,0,CT Drain,25426.0,2019-07-29 19:46:33
